PC1 (Intensidad/Calidad),PC2 (Balance/Matices),Cluster
0.21259670227567476,-0.34427060991687164,1
0.7545611068517829,0.13870519302994772,1
0.12077725029262731,-0.33642548197857186,1
0.7655974324849305,-0.04430168765840052,1
-0.0102835595698256,-0.3264299442984771,1
-0.0027288818942989537,-0.2716021656174241,1
0.008008483999296292,0.9297451854218054,1
0.8192427207421095,-0.6496475268449237,1
0.6162879663495391,-0.005936811268146864,1
0.21487826543034733,-1.8655548011677805,1
-0.026317264635513607,0.8655160738869545,1
0.00220839114674727,0.07950073878803667,1
0.003227353899821,-0.02035113120578977,1
0.02354293139551228,0.46910947737894054,1
-3.108110507297373,-0.7139595936342229,2
-0.6456538766245938,-0.1324815700313582,1
-0.015255672727666534,-0.7699407562975785,1
-0.010763756497461334,-0.5308347803641073,1
0.001698592252003655,0.36088793971207334,1
-0.010437618666588799,-0.15865685583662228,1
0.09988644621500574,-0.8413857447370449,1
-0.1490450565491549,-1.2056181269803317,1
0.7241131683972707,0.37258370864758317,1
-0.014993461033884836,-0.09897150070115826,1
-0.04747927199938341,0.0590756883109468,1
0.07060759628480309,-0.7574820712758821,1
0.11913570876403697,0.23498703871858528,1
-0.10832004009248028,-0.16961087939720557,1
0.05463694089950079,-0.5711480515326295,1
-0.19638958236478724,0.8431849358812433,1
0.09088368504278324,-0.10698673160589454,1
-0.002773881792562776,0.2514702718733737,1
0.004973799673458235,-1.0174609228074054,1
-0.11741632485370912,-0.1054007731619489,1
-0.09673451441747505,0.4966347763484286,1
0.3126405154522136,-0.6467814924617842,1
-0.09371193969279085,0.7965638875191983,1
-0.11287409888964897,-0.20357327310091344,1
-0.24429141747322608,0.1258702147048757,1
-0.21589629409636896,-0.44235760638584665,1
-0.11109473102336086,0.18218212901902617,1
0.09072515671947697,-0.7232474253908597,1
-0.10836503999074414,0.3534615580935922,1
0.09177316173460318,-0.4365510669528236,1
-0.20147793104630035,-0.23946990939272614,1
-0.09643443539235863,-0.41706055688631255,1
-0.1227722978252792,-1.3972064836146363,1
-0.15472933705697828,0.1869091528325194,1
-0.000982871682712294,-0.2212087210832597,1
-0.23694960852885263,-0.6707228936109297,1
-0.22352915898701228,0.3945233945987736,1
0.9210715444823534,-0.2868513071767798,1
-0.19292327178661262,0.3605480106133972,1
-0.13017487237855122,-0.5040214704519019,1
-0.19724321778231985,-0.6348455285902758,1
-0.10786536410921818,-0.07485447538119658,1
-0.1987163186572732,0.5464747631001466,1
-0.9220723370171271,5.844206147759972,1
-0.29781696181636236,-0.463109566708791,1
-0.8339048690654126,-0.39653419484131225,1
-0.2900212450451915,0.23716897176127077,1
