DecisionTree,RandomForest,GradientBoosting,RandomForest_Optimized,GradientBoosting_Optimized
0.0,2.0723564813162277e-06,0.0,6.106629314036826e-07,0.0
0.0,1.986162039290678e-07,0.0,0.0,0.0
0.0,0.0005090154607123217,8.08106519267775e-05,0.0004584844658467458,0.0
0.0,4.084268337081522e-08,0.0,5.998164468809086e-07,0.0
0.0,7.30778290700987e-06,0.0,1.0284548515913766e-05,0.0
0.0,3.591785735391179e-17,0.0,9.115102273773244e-08,0.0
0.0,6.91931558200113e-07,0.0,9.366309565880097e-07,0.0
0.0,1.4420087176654487e-05,0.0,1.8675219197873257e-06,0.0
0.0,1.6426700378882075e-07,0.0,2.1922634893968266e-06,0.0
0.0,2.3676684837724923e-06,0.0,4.296135175287862e-06,0.0
0.0,5.3734080130185105e-05,0.0,3.6789357388825554e-05,0.0
0.0,1.9680452278960277e-05,0.0,1.629688911889225e-05,7.16745066727515e-05
0.0,4.1786137907351814e-05,0.0,3.592863874863913e-05,0.0
0.0,8.563059896187472e-07,0.0,0.0,0.0
0.0,9.25115484926931e-08,0.0,8.265199637889722e-09,0.0
0.0,1.0359265060318174e-06,0.0,6.473542543763142e-07,0.0
0.0,6.375782275690922e-08,0.0,0.0,0.0
0.0,0.00017015550983553784,0.0,0.00016368965743560892,0.0
0.0,4.3794133115552645e-07,0.0,4.616033582295058e-07,0.0
5.383699920178622e-06,0.0002350564487786846,0.0,0.00016482583788269482,0.0
1.6951799305938634e-05,2.4022974551074745e-05,0.0,1.714288150570431e-05,0.0
4.537382960793556e-05,0.00011552633206734581,0.0,2.7831725702830682e-05,0.00012642040680544553
5.722103914199842e-05,0.00035276073053828376,0.00016779257181291754,0.00019828341283312904,0.0001733322881786767
0.0,1.2304173496659878e-07,0.0,7.171620785509784e-08,0.0
0.0,1.2093800380477786e-06,0.0,1.0344398731870542e-06,0.0
0.0,2.7748868967149032e-06,0.0,1.5389989325439052e-06,0.0
5.5124529526067294e-06,0.0009704941031860241,0.0,0.0004545402144994831,0.0005730574417921804
0.0,2.737680628207899e-07,0.0,0.0,0.0
0.0,4.068968489027597e-06,0.0,1.0700367994859671e-07,0.0
0.0,6.382397483545883e-07,0.0,1.1044239175862578e-07,0.0
1.8668050686015419e-06,0.00017248835101125952,0.0,6.870431435146231e-05,0.0
0.001378135587178953,0.0006340680582577184,0.0,0.0005426726940006325,0.0
0.0014994741240154476,0.0002001394137053703,0.0,0.00017121865621304416,6.979975905905736e-07
5.833765837125898e-07,7.6092620625156855e-06,0.0,6.09641818160795e-06,0.0
0.0,3.019487245084236e-08,0.0,0.0,0.0
0.0,8.578469191746762e-07,0.0,0.0,0.0
4.3753243874818736e-07,3.426148953718902e-06,0.0,7.016772657776703e-08,0.0
9.15868339428456e-05,8.044600579313621e-06,0.0,1.5536122283949095e-05,0.0
0.0,1.007459576224037e-05,0.0,4.0045848997585105e-06,0.0
0.0004916114471829283,1.0865095122317295e-06,0.0,1.428522067161988e-07,0.0
0.0,1.6237915368557248e-07,0.0,0.0,0.0
0.0007320015674348691,0.0007833258770138776,0.00023682884504627698,0.0006291019330976912,0.00018029659847651662
7.461251889194217e-16,8.061704212851345e-05,0.0,5.0914681187528206e-05,0.0
0.0006035532366686826,0.0005316322725908532,0.0,0.0004381749071312482,3.664604982902622e-05
2.083432707908873e-05,0.00047514447152465785,1.8938764650496096e-05,0.0003376256050045839,0.0
0.0,1.0871650191769158e-05,0.0,6.339767900845141e-06,0.0
7.051370088128696e-05,8.437590854157494e-05,0.0,8.193906625686867e-05,2.345397498361363e-07
0.0015889472352755393,0.0010025101374463775,0.0019205472639775073,0.0007743052110534671,0.00134925196539285
3.8101783166203255e-06,0.00044238464580604914,6.188983477128457e-05,0.0003360607599446372,0.0
0.00018453313822110244,0.0003016345155684755,0.0,0.00021390137517877033,1.8195115214662932e-05
7.000519006789454e-07,1.322353075939783e-05,0.0,2.207658690637138e-05,0.0
0.0025843023284919243,0.00028840974942190604,9.730904939578759e-08,0.00027858317850472717,6.402328938285658e-05
0.0003981636337147563,0.0010065375018206155,0.0,0.0012362039367489113,0.0
0.0009047717005325048,0.00023946265306138732,1.57783840311569e-05,0.00013511177862318347,0.0
0.0002093661079618749,0.00011695090795450936,0.0,0.00018308005272314078,0.0
0.00010680394689156463,0.00042576399568753216,0.0,0.000307242673976924,0.0001344096757484295
2.84851847575467e-06,0.0005229015873673047,0.0,0.000342202367539798,0.0
